"","1-b","1-m","10-b","10-m","5-b","5-m","s-b","s-m"
"Cre01.g004000.t1.2.v5.5",0,0,15.4614968099808,37.801804157936,17.3071846036268,40.2773151579376,0,0
"Cre01.g004050.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g004124.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g004124.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g004157.t1.2.v5.5",4.95230388631083,0.981598970636752,1.78127843432958,0.203235506225463,9.87150529243898,4.62957645493536,0,0
"Cre01.g004200.t1.2.v5.5",0,0.981598970636752,13.6802183756512,22.7623766972518,19.2302051151409,0.462957645493536,9.854081268308,0
"Cre01.g004250.t1.2.v5.5",0,0,11.685186529202,26.2173803030847,18.9738023802723,17.1294328832608,0,0
"Cre01.g004300.t1.2.v5.5",34.6661272041758,0,214.750928042774,309.527675981379,184.738170472787,290.73740136994,19.708162536616,0
"Cre01.g004350.t1.2.v5.5",4.95230388631083,7.85279176509402,76.1674658519328,44.1021048509254,53.5881715875259,146.294615975957,9.854081268308,0
"Cre01.g004400.t1.2.v5.5",4.95230388631083,0.981598970636752,10.6876706059775,13.0070723984296,15.7687681944155,3.24070351845475,0,0
"Cre01.g004450.t1.2.v5.5",0,0.981598970636752,37.8343539451603,23.9817897346046,52.1779565457489,168.979540605141,0,0
"Cre01.g004500.t1.2.v5.5",9.90460777262166,254.234133394919,159.032538616945,346.719773620639,401.270280069273,556.938047528723,19.708162536616,21.0602278663597
"Cre01.g004550.t1.2.v5.5",4.95230388631083,188.467002362256,10.7589217433507,8.94236227392035,27.9478981006714,52.3142139407695,29.562243804924,10.5301139331799
"Cre01.g004600.t1.1.v5.5",84.1891660672841,59.8775372088419,153.902456726076,92.4721553325854,34.357966472385,131.479971320164,9.854081268308,10.5301139331799
"Cre01.g004651.t1.1.v5.5",0,0,3.42005459391279,7.31647822411665,9.10229708783334,16.6664752377673,0,0
"Cre01.g004700.t1.2.v5.5",0,0,2.42253867068823,0.609706518676388,2.69222871611972,0,0,0
"Cre01.g004750.t1.1.v5.5",0,0,4.98757961612282,0,1.15381230690845,0,0,0
"Cre01.g004750.t2.1.v5.5",0,0,6.69760691307922,0,0.641006837171362,0,0,0
"Cre01.g004800.t1.2.v5.5",0,0,18.7390491291472,14.0232499295569,11.4099217016502,31.0181622480669,0,0
"Cre01.g004850.t1.1.v5.5",19.8092155452433,1.9631979412735,1.78127843432958,0,4.74345059506808,0,0,0
"Cre01.g004900.t1.2.v5.5",663.608720765651,523.192251349389,146.919845263504,534.509381372966,468.575997972266,1436.09461632095,0,1779.5892547074
"Cre01.g004926.t1.1.v5.5",0,0,0,0,0,30.0922469570798,0,0
"Cre01.g004950.t1.1.v5.5",0,0,31.493002718947,34.1435650458777,15.7687681944155,100.461809072097,0,10.5301139331799
"Cre01.g005001.t1.1.v5.5",0,0,4.63132392925691,10.7714818299495,5.76906153454226,12.962814073819,0,0
"Cre01.g005050.t1.1.v5.5",19.8092155452433,126.626267212141,434.204431152178,528.005845173752,381.399068116961,293.515147242902,39.416325073232,1611.10743177652
"Cre01.g005100.t1.1.v5.5",0,0,7.1963648746915,8.33265575524396,2.69222871611972,8.79619526437718,0,0
"Cre01.g005126.t1.1.v5.5",0,0,0.0712511373731832,0,0,0,0,0
"Cre01.g005150.t1.1.v5.5",0,374.970806783239,70.0398680378391,120.518655191699,109.740370523737,261.108112058354,9.854081268308,0
"Cre01.g005200.t1.1.v5.5",0,4.90799485318376,24.7953958058677,0,17.9481914407981,7.87027997339011,19.708162536616,0
"Cre01.g005250.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g005300.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g005350.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g005400.t1.1.v5.5",0,0,0,12.3973658797532,0.769208204605635,0,0,0
"Cre01.g005450.t1.2.v5.5",396.184310904866,290.553295308479,41.9669199128049,59.3447678178351,57.3060112431198,63.4251974326144,0,0
"Cre01.g005500.t1.2.v5.5",0,199.264591039261,11.1151774302166,8.73912676769489,23.8454543427747,16.2035175922738,0,0
"Cre01.g005534.t1.2.v5.5",0,0.981598970636752,0,0,0.128201367434272,8.79619526437718,0,0
"Cre01.g005543.t1.1.v5.5",0,0,0,0,1.15381230690845,0,0,0
"Cre01.g005550.t1.2.v5.5",0,0,9.19139672114063,13.8200144233315,2.82043008355399,0.462957645493536,0,0
"Cre01.g005600.t1.1.v5.5",0,0,10.6164194686043,18.2911955602916,9.48690119013616,0,0,0
"Cre01.g005651.t1.1.v5.5",0,0,0,0.203235506225463,1.02561093947418,0,0,0
"Cre01.g005701.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g005701.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g005750.t1.1.v5.5",0,0,0,0,0.128201367434272,0,0,0
"Cre01.g005813.t1.2.v5.5",0,0,24.0828844321359,9.7553042988222,34.9989733095564,0,0,0
"Cre01.g005850.t1.2.v5.5",0,186.503804420983,14.4639808867562,10.1617753112731,19.3584064825751,8.79619526437718,0,0
"Cre01.g005900.t1.1.v5.5",4.95230388631083,107.975886770043,4.20381710501781,21.3397281536736,14.9995599898099,0,0,10.5301139331799
"Cre01.g005950.t1.2.v5.5",0,0,49.3057870622428,42.6794563073471,8.46129025066198,10.6480258463513,9.854081268308,0
"Cre01.g006000.t1.1.v5.5",0,4.90799485318376,15.4614968099808,0.203235506225463,13.2047408457301,0,39.416325073232,0
"Cre01.g006050.t1.1.v5.5",0,138.405454859782,70.9661328236905,43.8988693446999,41.0244375789672,12.0368987828319,137.957137756312,0
"Cre01.g006100.t1.2.v5.5",0,0,1.42502274746366,6.5035361992148,1.28201367434272,8.33323761888364,0,0
"Cre01.g006150.t1.1.v5.5",14.8569116589325,0,20.0928207392377,31.2982679587212,13.9739490503357,0,137.957137756312,0
"Cre01.g006202.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006250.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006301.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006352.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006402.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006450.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006450.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006500.t1.1.v5.5",0,0,0.498757961612282,0,0.128201367434272,0,0,0
"Cre01.g006550.t1.1.v5.5",9.90460777262166,134.479058977235,98.0415650255001,143.687502901402,53.0753661177888,51.851256295276,0,0
"Cre01.g006576.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006600.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006614.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006628.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006628.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006642.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006656.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006670.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006700.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006733.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006766.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006800.t1.1.v5.5",0,0,23.9403821573895,13.616778917106,8.07668614835916,5.09253410042889,0,0
"Cre01.g006850.t1.2.v5.5",0,0,9.19139672114063,10.3650108174986,2.56402734868545,0,0,0
"Cre01.g006876.t1.1.v5.5",0,0,0,0,0.128201367434272,0,0,0
"Cre01.g006900.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006900.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006950.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g006950.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007000.t1.2.v5.5",0,2.94479691191026,11.5426842544557,10.3650108174986,4.35884649276526,12.962814073819,266.060194244316,0
"Cre01.g007050.t1.2.v5.5",0,0,7.55262056155742,8.94236227392035,1.92302051151409,0,0,0
"Cre01.g007051.t1.2.v5.5",12251.999814733,6727.8793447443,1584.98155086646,3882.61111093124,4638.19727240454,5239.75463169584,24024.2501321349,29326.3673039059
"Cre01.g007100.t1.1.v5.5",9.90460777262166,0,26.434171965451,7.31647822411665,30.6401268167911,8.79619526437718,98.54081268308,0
"Cre01.g007150.t1.1.v5.5",44.5707349767975,118.773475447047,34.9843084502329,13.2103079046551,14.6149558875071,6.01844939141596,9.854081268308,0
"Cre01.g007200.t1.2.v5.5",0,160.000632213791,19.7365650523717,51.0121120625911,41.9218471510071,35.1847810575087,0,0
"Cre01.g007251.t1.1.v5.5",0,8.83439073573077,10.8301728807238,7.31647822411665,8.58949161809625,13.8887293648061,0,0
"Cre01.g007300.t1.2.v5.5",0,0,28.6429572240196,16.258840498037,5.51265879967371,0,9.854081268308,0
"Cre01.g007350.t1.2.v5.5",0,0.981598970636752,47.3820063531668,30.0788549213685,17.6917887059296,9.72211055536425,0,0
"Cre01.g007400.t1.1.v5.5",0,7.85279176509402,4.63132392925691,5.28412316186203,6.0254642694108,0,9.854081268308,0
"Cre01.g007450.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007500.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007500.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007550.t1.1.v5.5",415.99352645011,0,23.0141173715382,3.65823911205833,30.3837240819226,9.72211055536425,0,0
"Cre01.g007600.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007651.t1.1.v5.5",4.95230388631083,0,25.6504094543459,9.95853980504766,3.07683281842254,0,0,21.0602278663597
"Cre01.g007700.t1.1.v5.5",4.95230388631083,0,31.7780072684397,21.542963659899,30.6401268167911,38.4254845759635,0,1242.55344411522
"Cre01.g007737.t1.1.v5.5",29.713823317865,138.405454859782,9.69015468275291,2.23559056848009,0.897409572039907,0,0,0
"Cre01.g007774.t1.1.v5.5",0,45.1535526492906,7.83762511105015,30.0788549213685,6.0254642694108,0.462957645493536,0,0
"Cre01.g007811.t1.1.v5.5",0,0,17.3140263816835,30.0788549213685,21.5378297289578,12.962814073819,0,21.0602278663597
"Cre01.g007850.t1.2.v5.5",381.327399245934,437.793140903992,40.5418971653412,34.3468005521032,60.5110454289766,49.0735104223148,0,10.5301139331799
"Cre01.g007901.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007901.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007901.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g007950.t1.1.v5.5",14.8569116589325,296.442889132299,4.91632847874964,13.4135434108805,11.281720334216,50.4623833587954,0,0
"Cre01.g008000.t1.2.v5.5",0,100.123095004949,5.41508644036192,12.6006013859787,3.97424239046245,12.4998564283255,0,0
"Cre01.g008051.t1.1.v5.5",0,0,11.7564376665752,27.8432643528884,20.5122187894836,0.462957645493536,0,0
"Cre01.g008100.t1.2.v5.5",0,0,0.142502274746366,0.203235506225463,0.51280546973709,15.2776023012867,630.661201171712,21.0602278663597
"Cre01.g008150.t1.1.v5.5",4.95230388631083,84.4175114747607,165.943898942144,217.258756155019,196.404494909305,219.441923963936,0,0
"Cre01.g008200.t1.1.v5.5",9.90460777262166,0.981598970636752,10.6876706059775,4.47118113696018,11.1535189667817,0,0,0
"Cre01.g008250.t1.2.v5.5",4.95230388631083,0.981598970636752,0,0,0.641006837171362,0,0,0
"Cre01.g008300.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g008300.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g008350.t1.1.v5.5",0,0.981598970636752,11.8276888039484,7.31647822411665,6.0254642694108,24.0737975656639,0,0
"Cre01.g008402.t1.1.v5.5",0,9.81598970636752,8.97764330902108,6.30030069298934,4.87165196250235,0.462957645493536,9.854081268308,0
"Cre01.g008450.t1.2.v5.5",0,0,30.1392311088565,25.8109092906337,18.332795543101,22.6849246291833,0,10.5301139331799
"Cre01.g008500.t1.2.v5.5",0,0,1.35377161009048,0,4.99985332993662,0,0,0
"Cre01.g008550.t1.1.v5.5",4.95230388631083,7.85279176509402,16.1740081837126,19.7138441038699,16.7943791338897,8.33323761888364,0,0
"Cre01.g008600.t1.1.v5.5",44.5707349767975,188.467002362256,14.7489854362489,11.5844238548514,10.6407134970446,0.462957645493536,0,136.891481131338
"Cre01.g008650.t1.1.v5.5",0,3.92639588254701,18.9528025412667,32.3144454898485,24.9992666496831,29.1663316660928,78.832650146464,0
"Cre01.g008700.t1.2.v5.5",0,0,3.49130573128598,4.67441664318564,3.7178396555939,10.1850682008578,0,0
"Cre01.g008750.t1.2.v5.5",0,0,3.91881255552508,0,0.128201367434272,0,0,0
"Cre01.g008800.t1.1.v5.5",0,0,0,0,0.256402734868545,0.462957645493536,0,0
"Cre01.g008850.t1.1.v5.5",133.712204930392,6.87119279445727,126.542019974773,71.5388981913628,51.4087483411432,29.1663316660928,98.54081268308,21.0602278663597
"Cre01.g008891.t1.2.v5.5",0,0,7.41011828681105,15.8523694855861,7.4356793111878,16.2035175922738,0,0
"Cre01.g008900.t1.2.v5.5",0,0,0.0712511373731832,0,0.128201367434272,0,0,0
"Cre01.g008950.t1.2.v5.5",0,0,0,10.3650108174986,5.89726290197653,0,0,0
"Cre01.g008950.t2.1.v5.5",0,0,1.21126933534411,0,0,0,0,0
"Cre01.g008976.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g009000.t1.1.v5.5",0,0,1.63877615958321,5.89382968053841,6.92287384145071,0,0,0
"Cre01.g009025.t1.1.v5.5",0,0,0.142502274746366,0.203235506225463,0,22.2219669836897,0,0
"Cre01.g009050.t1.2.v5.5",0,0,0.0712511373731832,0,0,0,0,0
"Cre01.g009101.t1.1.v5.5",4.95230388631083,0,0.427506824239099,24.9979672657319,3.46143692072536,0,0,0
"Cre01.g009150.t1.1.v5.5",0,0,13.0389581392925,8.1294202490185,9.23049845526761,12.4998564283255,39.416325073232,0
"Cre01.g009200.t1.2.v5.5",0,0,9.61890354537973,7.31647822411665,9.99970665987325,0,0,0
"Cre01.g009250.t1.1.v5.5",0,0.981598970636752,45.2444722319713,42.0697497886707,62.8186700427935,40.2773151579376,0,10.5301139331799
"Cre01.g009300.t1.1.v5.5",29.713823317865,9.81598970636752,72.1774021590346,98.9756915318003,65.895502861216,106.943216109007,0,0
"Cre01.g009325.t1.1.v5.5",0,0,12.2551956281875,0.203235506225463,9.10229708783334,13.4257717193125,0,0
"Cre01.g009350.t1.2.v5.5",4.95230388631083,0.981598970636752,24.2966378442555,41.0535722575434,12.5637340085587,54.1660445227437,0,0
"Cre01.g009400.t1.2.v5.5",0,0,2.49378980806141,0,0,0,0,0
"Cre01.g009450.t1.1.v5.5",0,0,16.4590127332053,13.4135434108805,7.4356793111878,0,0,0
"Cre01.g009500.t1.2.v5.5",0,0,4.41757051713736,11.1779528424004,5.51265879967371,0.462957645493536,0,0
"Cre01.g009550.t1.1.v5.5",4.95230388631083,0,36.0530755108307,65.2385974983735,34.7425705746878,111.572792563942,0,2316.62506529957
"Cre01.g009575.t1.1.v5.5",0,5.88959382382051,7.90887624842333,21.1364926474481,12.5637340085587,0.462957645493536,9.854081268308,0
"Cre01.g009601.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g009601.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g009650.t1.2.v5.5",14.8569116589325,2.94479691191026,18.4540445796544,21.7461991661245,2.56402734868545,14.8146446557931,0,0
"Cre01.g009676.t1.1.v5.5",0,0,3.56255686865916,0,0.384604102302817,0,0,0
"Cre01.g009700.t1.1.v5.5",376.375095359623,0,28.8567106361392,19.5106085976444,24.3582598125118,1.85183058197414,0,0
"Cre01.g009731.t1.2.v5.5",54.4753427494191,0,15.7465013594735,15.6491339793606,16.922580501324,0.462957645493536,19.708162536616,0
"Cre01.g009765.t1.1.v5.5",0,0,0,0.203235506225463,0.256402734868545,0,0,0
"Cre01.g009800.t1.2.v5.5",4.95230388631083,0,3.27755231916643,9.7553042988222,19.8712119523122,66.2029433055756,0,52.6505696658993
"Cre01.g009850.t1.2.v5.5",4.95230388631083,0,7.05386259994514,10.974717336175,9.61510255757043,81.0175879613687,9.854081268308,31.5903417995396
"Cre01.g009900.t1.1.v5.5",0,255.215732365556,11.6139353918289,23.5753187221537,3.7178396555939,36.1106963484958,0,0
"Cre01.g009950.t1.2.v5.5",0,0,41.5394130885658,42.4762208011217,8.8458943529648,18.981263465235,0,0
"Cre01.g010000.t1.2.v5.5",0,0,65.4797952459553,83.1233220462142,75.6388067862207,9.25915290987071,49.27040634154,10.5301139331799
"Cre01.g010050.t1.1.v5.5",9.90460777262166,0,22.2303548604332,15.4458984731352,16.5379763990211,49.0735104223148,433.579575805552,0
"Cre01.g010100.t1.2.v5.5",0,165.890226037611,41.7531665006853,89.8300937516544,55.1265879967371,75.9250538609399,9.854081268308,0
"Cre01.g010150.t1.2.v5.5",232.758282656609,8.83439073573077,3.34880345653961,0,4.10244375789672,2.31478822746768,78.832650146464,10.5301139331799
"Cre01.g010201.t1.1.v5.5",0,0,30.0679799714833,6.09706518676388,5.1280546973709,0,19.708162536616,0
"Cre01.g010250.t1.1.v5.5",0,7.85279176509402,28.2154503997805,7.11324271789119,6.0254642694108,5.55549174592243,9.854081268308,0
"Cre01.g010296.t1.1.v5.5",0,0,2.42253867068823,0,4.61524922763381,0,0,0
"Cre01.g010300.t1.2.v5.5",0,0,6.27010008884012,8.94236227392035,0.769208204605635,0,0,0
"Cre01.g010350.t1.2.v5.5",0,0.981598970636752,13.0389581392925,6.30030069298934,14.2303517852042,0,19.708162536616,0
"Cre01.g010400.t1.2.v5.5",14.8569116589325,0.981598970636752,231.494945325472,382.48922271632,127.047555127364,192.590380525311,0,42.1204557327195
"Cre01.g010450.t1.2.v5.5",4.95230388631083,141.350251771692,28.9279617735124,50.4024055439147,42.5628539881784,38.888442221457,0,0
"Cre01.g010500.t1.2.v5.5",0,0,9.40515013326018,0,2.56402734868545,18.0553481742479,0,0
"Cre01.g010550.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g010550.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g010650.t1.2.v5.5",4.95230388631083,3.92639588254701,19.3090582281326,31.7047389711722,16.922580501324,16.2035175922738,9.854081268308,0
"Cre01.g010700.t1.2.v5.5",0,0,7.90887624842333,14.0232499295569,5.25625606480517,17.1294328832608,0,0
"Cre01.g010750.t1.2.v5.5",0,9.81598970636752,45.1732210945981,45.3215178882781,47.4345059506808,111.572792563942,19.708162536616,0
"Cre01.g010800.t1.1.v5.5",0,38.2823598548333,8.62138762215517,5.69059417431295,4.99985332993662,0,0,0
"Cre01.g010816.t1.1.v5.5",59.42764663573,1.9631979412735,10.4026660564847,15.6491339793606,9.23049845526761,0.462957645493536,0,0
"Cre01.g010832.t1.1.v5.5",0,0,1.99503184644913,0,3.07683281842254,0,0,0
"Cre01.g010848.t1.1.v5.5",0,0,0,9.95853980504766,2.43582598125118,21.7590093381962,0,0
"Cre01.g010864.t1.1.v5.5",19.8092155452433,0,4.13256596764462,0,2.17942324638263,0,0,0
"Cre01.g010880.t1.1.v5.5",0,0,3.42005459391279,5.28412316186203,7.94848478092489,0,0,0
"Cre01.g010900.t1.2.v5.5",4615.54722204169,3708.48091106565,781.838730395939,1136.89942182524,5435.48157647828,5859.19196136619,108.394893951388,1621.6375457097
"Cre01.g010950.t1.1.v5.5",69.3322544083516,0,10.1889126443652,0,3.58963828815963,9.72211055536425,0,21.0602278663597
"Cre01.g011000.t1.2.v5.5",15466.0450369487,12897.2288751963,3827.04109058842,8732.21676048322,10029.449377118,9584.14917700718,18151.2176962233,30674.221887353
"Cre01.g011050.t1.2.v5.5",0,0,23.5128753331505,3.65823911205833,5.25625606480517,6.4814070369095,0,0
"Cre01.g011100.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011100.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011150.t1.1.v5.5",0,0,0.0712511373731832,0,0,0,177.373462829544,0
"Cre01.g011200.t1.2.v5.5",0,0,4.63132392925691,7.72294923656758,2.69222871611972,0,0,0
"Cre01.g011250.t1.1.v5.5",0,0,1.92378070907595,0,3.84604102302817,0,0,0
"Cre01.g011300.t1.1.v5.5",683.417936310895,138.405454859782,17.6702820685494,39.2244527015143,45.8960895414695,30.5552046025734,0,0
"Cre01.g011350.t1.2.v5.5",0,1.9631979412735,12.825204727173,6.91000721166573,9.23049845526761,7.87027997339011,0,0
"Cre01.g011376.t1.1.v5.5",0,1.9631979412735,0,0,0,0,0,0
"Cre01.g011400.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011450.t1.1.v5.5",0,0,8.4788853474088,14.8361919544588,6.0254642694108,14.3516870102996,187.227544097852,0
"Cre01.g011500.t1.2.v5.5",762.654798491868,587.977783411415,91.415209249794,148.158684038362,113.330008811897,125.461521928748,0,0
"Cre01.g011550.t1.1.v5.5",0,0,1.7100272969564,0.203235506225463,0.51280546973709,0,0,0
"Cre01.g011600.t1.2.v5.5",0,92.2703032398547,33.2742811532765,22.9656122034773,17.8199900733639,39.8143575124441,532.120388488632,94.7710253986188
"Cre01.g011630.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011630.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011660.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011660.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011750.t1.1.v5.5",0,33.3743650016496,22.4441082725527,20.1203151163208,58.9726290197653,81.9435032523558,0,0
"Cre01.g011800.t1.1.v5.5",0,0,3.49130573128598,0.203235506225463,3.33323555329108,0,0,1484.74606457836
"Cre01.g011850.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011850.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011901.t1.1.v5.5",0,0,23.7978798826432,24.9979672657319,16.4097750315869,25.925628147638,9.854081268308,0
"Cre01.g011950.t1.1.v5.5",14.8569116589325,0.981598970636752,15.3902456726076,10.1617753112731,19.2302051151409,13.4257717193125,0,10.5301139331799
"Cre01.g012000.t1.1.v5.5",4.95230388631083,9.81598970636752,20.9478343877159,10.5682463237241,20.6404201569179,18.5183058197414,0,0
"Cre01.g012050.t1.2.v5.5",0,0,2.63629208280778,0,0,0,0,0
"Cre01.g012100.t1.1.v5.5",0,0,0,0,1.66661777664554,0,0,0
"Cre01.g012126.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012126.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012150.t1.2.v5.5",0,189.448601332893,43.1069381107758,122.551010253954,60.5110454289766,60.1844939141596,0,210.602278663597
"Cre01.g012175.t1.1.v5.5",0,0,0.21375341211955,0,0,0,0,0
"Cre01.g012200.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012200.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012222.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012244.t1.2.v5.5",0,0,0,0,3.33323555329108,0,0,0
"Cre01.g012300.t1.1.v5.5",4.95230388631083,0,24.9378980806141,13.8200144233315,26.2812803240259,71.2954774060045,0,0
"Cre01.g012350.t1.2.v5.5",24.7615194315542,0,19.7365650523717,7.92618474279304,4.99985332993662,1.38887293648061,0,2116.55290056915
"Cre01.g012400.t1.2.v5.5",0,0,9.69015468275291,3.2517680996074,1.28201367434272,0,0,0
"Cre01.g012450.t1.1.v5.5",89.1414699535949,247.362940600462,138.797215602961,85.9686191333707,128.201367434272,40.2773151579376,354.746925659088,21.0602278663597
"Cre01.g012500.t1.2.v5.5",836.93935678653,0,77.022479500411,168.482234660908,92.5613872875447,217.127135736468,0,0
"Cre01.g012550.t1.1.v5.5",9.90460777262166,0.981598970636752,0.142502274746366,0.203235506225463,2.3076246138169,0.462957645493536,9.854081268308,73.7107975322591
"Cre01.g012600.t1.1.v5.5",4.95230388631083,0,18.4540445796544,0.203235506225463,8.33308888322771,0,0,0
"Cre01.g012650.t1.1.v5.5",0,6.87119279445727,3.20630118179324,0.203235506225463,0,0,88.686731414772,0
"Cre01.g012700.t1.2.v5.5",0,0,0,0,0.256402734868545,0,0,0
"Cre01.g012750.t1.1.v5.5",0,5.88959382382051,0,0,2.43582598125118,9.25915290987071,9.854081268308,0
"Cre01.g012800.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012800.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012850.t1.2.v5.5",14.8569116589325,0.981598970636752,0,5.48735866808749,0.256402734868545,0,128.103056488004,0
"Cre01.g012900.t1.1.v5.5",0,5.88959382382051,10.7589217433507,31.0950324524958,13.3329422131643,6.4814070369095,0,10.5301139331799
"Cre01.g012950.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012950.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013000.t1.1.v5.5",14.8569116589325,1.9631979412735,25.7929117290923,16.0556049918115,10.6407134970446,6.01844939141596,0,0
"Cre01.g013050.t1.1.v5.5",0,4.90799485318376,10.117661506992,5.69059417431295,6.53826973914789,0,0,0
"Cre01.g013100.t1.1.v5.5",0,0,1.49627388483685,0,7.94848478092489,5.55549174592243,0,0
"Cre01.g013150.t1.2.v5.5",0,0,10.3314149191116,31.7047389711722,9.23049845526761,0,0,0
"Cre01.g013200.t1.2.v5.5",237.71058654292,150.184642507423,54.2221155409924,93.4883328637128,103.714906254326,55.0919598137308,0,21.0602278663597
"Cre01.g013250.t1.1.v5.5",0,177.669413685252,15.6752502221003,6.30030069298934,15.2559627246784,2.31478822746768,0,0
"Cre01.g013300.t1.1.v5.5",732.940975174003,0,45.2444722319713,50.1991700376892,46.1524922763381,60.6474515596532,0,63.1806835990792
"Cre01.g013350.t1.2.v5.5",4.95230388631083,1.9631979412735,110.296760653688,91.4559778014581,47.5627073181151,95.8322326171619,0,0
"Cre01.g013400.t1.1.v5.5",4.95230388631083,0.981598970636752,46.0994858804495,50.6056410501402,17.1789832361925,7.87027997339011,0,0
"Cre01.g013450.t1.2.v5.5",0,0,2.85004549492733,0,2.05122187894836,0,0,0
"Cre01.g013500.t1.2.v5.5",0,0,0,0,0.256402734868545,0,0,0
"Cre01.g013500.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013550.t1.1.v5.5",0,188.467002362256,24.9378980806141,21.1364926474481,9.10229708783334,51.3882986497825,0,10.5301139331799
"Cre01.g013600.t1.1.v5.5",14.8569116589325,6.87119279445727,94.122752469975,69.1000721166573,45.3832840717324,54.6290021682372,68.978568878156,0
"Cre01.g013650.t1.1.v5.5",0,8.83439073573077,28.5717060866465,8.94236227392035,6.28186700427935,7.87027997339011,0,0
"Cre01.g013700.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013700.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013750.t1.1.v5.5",0,0,6.91136032519877,13.8200144233315,9.7433039250047,12.4998564283255,0,0
"Cre01.g013769.t1.2.v5.5",0,0,16.5302638705785,0,3.33323555329108,10.1850682008578,0,0
"Cre01.g013800.t1.1.v5.5",0,0,9.04889444639426,0.406471012450925,0.128201367434272,17.1294328832608,0,10.5301139331799
