"","1-b","1-t","10-b","10-t","5-b","5-t","s-b","s-t"
"Cre05.g233751.t1.1.v5.5",0,0,0,4.43065243475066,0.66988367286351,0,0,0
"Cre05.g233800.t1.2.v5.5",0,273.633635395946,126.423337537349,248.587882349734,221.731495717822,0.911659297872563,0,0
"Cre05.g233802.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233850.t1.1.v5.5",0,1.04440318853415,25.0403712030498,11.8779192931613,16.0772081487242,0,0,11.3121437983589
"Cre05.g233900.t1.2.v5.5",0,65.1011320852951,32.8927524165497,38.3675647009259,86.0800519629611,0,0,11.3121437983589
"Cre05.g233902.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g233950.t1.2.v5.5",167.457475939175,488.78069223398,282.511226325698,584.186236981912,547.294960729488,582.550291340568,10.3286943529752,22.6242875967178
"Cre05.g234000.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234000.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234050.t1.2.v5.5",0,89.1224054215805,36.8189430232997,16.8741869323483,11.2205515204638,0,10.3286943529752,3393.64313950767
"Cre05.g234100.t1.2.v5.5",837.287379695873,43.5167995222561,54.4431764135996,37.4248726935322,50.4087463829791,212.416616404307,0,0
"Cre05.g234150.t1.1.v5.5",0,0,9.77185217679992,1.22549960961189,5.86148213755571,0,0,0
"Cre05.g234200.t1.2.v5.5",167.457475939175,145.172043206246,73.3761400061494,202.961589191876,90.7692376730056,98.4592041702368,10.3286943529752,33.9364313950767
"Cre05.g234250.t1.1.v5.5",0,111.751141173154,6.71814837154995,11.5951116909432,17.751917330883,37.3780312127751,0,0
"Cre05.g234300.t1.2.v5.5",5.40185406255402,0,64.4767746308495,67.5910169301324,51.4135718922744,111.222434340453,0,0
"Cre05.g234350.t1.1.v5.5",5.40185406255402,119.410097889071,43.5370913948497,64.1030565027755,30.4797071152897,119.427368021306,10.3286943529752,0
"Cre05.g234400.t1.1.v5.5",653.624341569036,79.7227767247731,95.1010613634993,61.2749804805943,84.4053427808023,102.105841361727,30.9860830589257,0
"Cre05.g234500.t1.1.v5.5",0,0,25.9128580045498,16.6856485308695,16.412149985156,3.64663719149025,0,0
"Cre05.g234550.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234550.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234576.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234600.t1.1.v5.5",0,0,20.5906885153998,10.8409580850282,7.53619131971449,0.911659297872563,0,0
"Cre05.g234636.t1.1.v5.5",10.803708125108,0,1.83222228314999,17.4398021367845,8.03860407436212,0,0,0
"Cre05.g234637.t1.1.v5.5",6163.51548537414,3955.15487497881,2280.41875308053,5159.07054886382,6219.70243161947,13744.1755747268,3449.78391389373,21119.7724715361
"Cre05.g234638.t1.1.v5.5",10.803708125108,91.9074805910048,50.1679910862496,35.4452194780053,13.9000862119178,2.73497789361769,0,0
"Cre05.g234639.t1.1.v5.5",297.101973440471,103.047781268702,48.2485201229496,93.8921239364183,53.9256356655126,1.82331859574513,0,0
"Cre05.g234640.t1.1.v5.5",0,0,0.523492080899996,0,0,0,0,0
"Cre05.g234640.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234640.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234641.t1.1.v5.5",0,0,5.58391552959996,4.33638323401129,6.86630764685098,0,0,0
"Cre05.g234642.t1.1.v5.5",10.803708125108,0,12.3020639011499,6.5988440517563,26.9628178327563,1.82331859574513,0,0
"Cre05.g234643.t1.1.v5.5",0,0,0,0.565615204436255,0,27.3497789361769,0,0
"Cre05.g234644.t1.1.v5.5",0,0.348134396178049,0,2.07392241626627,0,0,123.944332235703,0
"Cre05.g234645.t1.1.v5.5",59.4203946880942,0,45.0203189573996,61.1807112798549,19.09168467661,75.6677217234227,20.6573887059505,11.3121437983589
"Cre05.g234646.t1.1.v5.5",0,0,0,0,4.52171479182869,0,0,0
"Cre05.g234647.t1.1.v5.5",0,0,3.66444456629997,5.09053683992629,39.8580785353789,0,0,0
"Cre05.g234648.t1.1.v5.5",0,74.8488951782805,14.9195243056499,29.6947982329034,27.8001724238357,0,0,0
"Cre05.g234649.t1.1.v5.5",10.803708125108,2.43694077324634,46.9397899206996,42.6096787341978,81.8932790075641,0.911659297872563,0,11.3121437983589
"Cre05.g234650.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234651.t1.1.v5.5",5.40185406255402,0,4.88592608839996,0.0942692007393758,0,0,0,0
"Cre05.g234651.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234652.t1.1.v5.5",0,0.696268792356097,63.8660338697995,114.631348099081,70.0028438142368,0.911659297872563,0,0
"Cre05.g234653.t1.1.v5.5",0,0,0,4.24211403327191,1.84218010037465,0,30.9860830589257,0
"Cre05.g234654.t1.1.v5.5",97.2333731259723,0,18.5839688719499,15.7429565234758,16.7470918215878,0,0,0
"Cre05.g234655.t1.1.v5.5",0,0,9.42285745619993,16.5913793301301,15.072382639429,0,0,0
"Cre05.g234656.t1.1.v5.5",0,0,11.3423284194999,1.13123040887251,0.167470918215878,0,0,0
"Cre05.g234657.t1.1.v5.5",5.40185406255402,0,38.8256626667497,13.0091497020339,5.1915984646922,0,10.3286943529752,0
"Cre05.g234658.t1.1.v5.5",5.40185406255402,214.1026536495,16.7517465887999,3.77076802957503,7.53619131971449,0,0,0
"Cre05.g234659.t1.1.v5.5",0,106.877259626661,19.9799477543498,24.0386461885408,21.7712193680641,0,0,0
"Cre05.g234660.t1.1.v5.5",27.0092703127701,85.6410614598,21.5504239970498,32.2400666528665,17.4169754944513,0,0,0
"Cre05.g234661.t1.1.v5.5",5.40185406255402,0.348134396178049,132.094501747099,128.30038220629,171.992633007706,2.73497789361769,0,11.3121437983589
"Cre05.g234662.t1.1.v5.5",0,89.1224054215805,10.2080955775499,9.80399687689508,10.2157260111685,0,0,0
"Cre05.g234663.t1.1.v5.5",0,230.813104666046,26.8725934861998,13.4804957057307,37.1785438439248,0.911659297872563,0,2556.54449842911
"Cre05.g234664.t1.1.v5.5",0,0,12.0403178606999,12.3492652968582,25.2881086505975,0,0,0
"Cre05.g234665.t1.1.v5.5",0,0,9.33560877604993,4.05357563179316,5.35906938290808,0,0,0
"Cre05.g234666.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre05.g234666.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234667.t1.1.v5.5",0,0.348134396178049,0,0,0,0.911659297872563,0,0
"Cre05.g234700.t1.1.v5.5",0,4.52574715031463,59.5908485424495,30.354682638079,60.9594142305794,66.5511287446971,72.3008604708267,0
"Cre05.g234750.t1.2.v5.5",0,102.003378080168,22.0739160779498,23.8501077870621,21.6037484498482,0,0,0
"Cre05.g234801.t1.1.v5.5",0,2.43694077324634,5.58391552959996,5.18480604066567,9.04342958365739,0,0,0
"Cre05.g234850.t1.1.v5.5",0,0.348134396178049,61.4230708255995,48.7371767822573,41.1978458811059,2.73497789361769,103.286943529752,0
"Cre05.g234892.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234892.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234934.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g234976.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre05.g234976.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g235018.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g235060.t1.1.v5.5",0,0,0,0,0.167470918215878,0,0,0
"Cre05.g235102.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g235144.t1.1.v5.5",5.40185406255402,0,0,0,0,0,0,0
"Cre05.g235186.t1.1.v5.5",0,0.348134396178049,0,0,0,0,0,0
"Cre05.g235228.t1.1.v5.5",0,0,0,0,0.167470918215878,0,0,0
"Cre05.g235355.t1.2.v5.5",0,0,0,0.942692007393758,0,0,0,0
"Cre05.g235400.t1.2.v5.5",54.0185406255402,59.8791161426244,98.8527546099492,259.617378836241,31.1495907881532,3.64663719149025,51.6434717648762,0
"Cre05.g235450.t1.2.v5.5",394.335346566443,127.417189001166,56.4498960570496,46.7575235667304,93.9511851191073,175.950244489405,0,0
"Cre05.g235500.t1.1.v5.5",0,157.704881468656,39.3491547476497,91.1583171149764,65.3136581041922,0,0,0
"Cre05.g235550.t1.1.v5.5",0,57.0940409732,97.1077810069492,59.201058064328,15.7422663122925,5.46995578723538,20.6573887059505,0
"Cre05.g235600.t1.1.v5.5",0,0,0,0.565615204436255,0.167470918215878,0,10.3286943529752,0
"Cre05.g235650.t1.1.v5.5",0,0,20.6779371955498,13.1034189027732,7.36872040149861,0,0,0
"Cre05.g235700.t1.2.v5.5",934.520752821845,442.4788175423,251.276198831998,284.692986232915,174.839638617376,28.2614382340495,20.6573887059505,3506.76457749126
"Cre05.g235750.t1.2.v5.5",37.8129784378781,4.87388154649268,65.2620127521995,31.9572590506484,50.7436882194109,92.9892483830014,10.3286943529752,0
"Cre05.g235800.t1.2.v5.5",37.8129784378781,114.1880819464,42.4028585528997,21.2105701663595,26.2929341598928,244.324691829847,0,11.3121437983589
"Cre05.g235850.t1.1.v5.5",0,0,0,0.377076802957503,0,0,0,0
"Cre05.g235850.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g235900.t1.1.v5.5",0,0.348134396178049,31.0605301333998,33.0884894595209,40.0255494535947,0.911659297872563,10.3286943529752,45.2485751934356
"Cre05.g235950.t1.2.v5.5",0,0,60.2888379836495,56.8443280458436,68.6630764685098,111.222434340453,0,0
"Cre05.g236000.t1.1.v5.5",37.8129784378781,0.696268792356097,18.3222228314999,11.6893808916826,23.4459285502229,113.045752936198,144.601720941653,260.179307362255
"Cre05.g236039.t1.2.v5.5",5.40185406255402,96.7813621374975,15.2685190262499,24.321453790759,276.159544137982,35.55471261703,41.314777411901,0
"Cre05.g236050.t1.1.v5.5",5.40185406255402,5.57015033884878,104.262172779249,64.480133305733,77.5390351339513,87.5192925957661,20.6573887059505,22.6242875967178
"Cre05.g236100.t1.1.v5.5",0,0.696268792356097,39.5236521079497,24.321453790759,37.1785438439248,0,10.3286943529752,0
"Cre05.g236150.t1.1.v5.5",0,0,6.19465629064995,6.50457485101693,0,0,0,0
"Cre05.g236183.t1.1.v5.5",5.40185406255402,0,0,0.565615204436255,0,0,0,0
"Cre05.g236216.t1.1.v5.5",21.6074162502161,0,57.5841288989996,19.4194553523114,62.1317106580906,0,51.6434717648762,0
"Cre05.g236250.t1.1.v5.5",0,0.348134396178049,0,0.754153605915006,0.167470918215878,23.7031417446866,0,0
"Cre05.g236300.t1.1.v5.5",16.2055621876621,0,0.0872486801499993,3.39369122661753,0.167470918215878,0,0,11.3121437983589
"Cre05.g236350.t1.1.v5.5",0,0,0,0,0.66988367286351,0,0,0
"Cre05.g236375.t1.1.v5.5",5.40185406255402,0,6.80539705169995,5.4676136428838,0.837354591079388,0.911659297872563,0,0
"Cre05.g236400.t1.1.v5.5",0,1.04440318853415,25.1276198831998,20.9277625641414,22.6085739591435,98.4592041702368,0,0
"Cre05.g236450.t1.1.v5.5",0,0,0,0.282807602218127,1.00482550929527,0,0,0
"Cre05.g236450.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g236500.t1.1.v5.5",0,86.6854646483341,31.7585195745998,30.8260286417759,38.8532530260836,0,0,11.3121437983589
"Cre05.g236501.t1.2.v5.5",86.4296650008643,1.74067198089024,5.58391552959996,6.50457485101693,3.18194744610167,4.55829648936282,0,79.1850065885124
"Cre05.g236525.t1.1.v5.5",0,0,0,1.31976881035126,0,0,0,0
"Cre05.g236550.t1.2.v5.5",0,1.74067198089024,0.174497360299999,0.848422806654382,4.18677295539694,0.911659297872563,0,0
"Cre05.g236600.t1.1.v5.5",0,35.857842806339,32.5437576959497,11.8779192931613,19.09168467661,0,0,0
"Cre05.g236626.t1.1.v5.5",0,0,0,0,0,0.911659297872563,0,0
"Cre05.g236650.t1.1.v5.5",0,0.696268792356097,0,1.79111481404814,0,0,0,0
"Cre05.g236700.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g236700.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g236750.t1.1.v5.5",853.492941883535,76.2414327629926,12.0403178606999,6.12749804805943,21.6037484498482,0,0,0
"Cre05.g236802.t1.1.v5.5",0,115.580619531112,36.3826996225497,22.0589929730139,26.2929341598928,0.911659297872563,0,0
"Cre05.g236850.t1.1.v5.5",0,0,18.2349741513499,8.10715126358632,2.84700560966992,2.73497789361769,0,0
"Cre05.g236878.t1.1.v5.5",5.40185406255402,0.348134396178049,16.4900005483499,14.4231877131245,3.0144765278858,0.911659297872563,10.3286943529752,0
"Cre05.g236907.t1.2.v5.5",5.40185406255402,73.1082231973902,21.1141805962998,2.7338068214419,3.34941836431755,65.6394694468245,0,0
"Cre05.g236926.t1.2.v5.5",0,0,7.32888913259994,2.54526841996315,16.7470918215878,0,0,0
"Cre05.g236950.t1.1.v5.5",0,1.74067198089024,11.9530691805499,13.1976881035126,5.35906938290808,0.911659297872563,0,0
"Cre05.g237000.t1.2.v5.5",5.40185406255402,0,10.6443389782999,12.0664576946401,9.21090050187326,0,0,0
"Cre05.g237050.t1.1.v5.5",0,0,4.10068796704997,7.44726685841069,39.0207239442995,0,0,0
"Cre05.g237100.t1.2.v5.5",0,238.820195778141,12.1275665408499,4.80772923770816,7.20124948328273,0,0,0
"Cre05.g237150.t1.2.v5.5",0,136.816817697973,34.9867207401497,7.07019005545318,16.0772081487242,34.6430533191574,0,0
"Cre05.g237200.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g237200.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g237250.t1.1.v5.5",5.40185406255402,0.696268792356097,104.611167499849,62.5004800902061,58.4473504573413,252.5296255107,0,0
"Cre05.g237283.t1.1.v5.5",0,0,0,1.60257641256939,1.00482550929527,0,0,0
"Cre05.g237283.t2.1.v5.5",0,0,0,0.65988440517563,1.33976734572702,0,0,0
"Cre05.g237350.t1.2.v5.5",0,0,0,2.07392241626627,0,0,0,0
"Cre05.g237350.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g237400.t1.2.v5.5",0,0,53.8324356525496,99.4540067800414,34.3315382342549,154.982080638336,0,0
"Cre05.g237450.t1.2.v5.5",0,74.5007607821024,64.9130180315995,84.3709346617413,143.690047829223,0,10.3286943529752,0
"Cre05.g237500.t1.2.v5.5",0,0,0,0.848422806654382,0,0,0,0
"Cre05.g237526.t1.1.v5.5",0,0,0,0,0.167470918215878,0,0,0
"Cre05.g237550.t1.2.v5.5",21.6074162502161,0,0,0,0,0,0,0
"Cre05.g237600.t1.1.v5.5",0,0,11.6913231400999,7.63580525988944,8.54101682900975,0,10.3286943529752,0
"Cre05.g237650.t1.1.v5.5",0,0,0,0.65988440517563,0,0,0,0
"Cre05.g237650.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g237700.t1.2.v5.5",0,0.696268792356097,20.1544451146498,33.4655662624784,5.69401121933984,0,0,0
"Cre05.g237750.t1.2.v5.5",0,0.348134396178049,41.2686257109497,8.48422806654382,31.484532624585,0,0,0
"Cre05.g237800.t1.1.v5.5",10.803708125108,0,5.23492080899996,6.41030565027755,13.5651443754861,84.7843147021484,0,0
"Cre05.g237850.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g237870.t1.1.v5.5",0,5.22201594267073,0,0,0.334941836431755,0,0,0
"Cre05.g237890.t1.1.v5.5",0,0,2.79195776479998,0.188538401478752,0.334941836431755,0,0,0
"Cre05.g237910.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g237930.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g237950.t1.1.v5.5",0,125.328382624098,90.9131247162993,57.5984816517586,60.7919433123635,0,10.3286943529752,0
"Cre05.g238000.t1.2.v5.5",0,0,11.0805823790499,15.1773413190395,6.19642397398747,0,10.3286943529752,0
"Cre05.g238052.t1.1.v5.5",16.2055621876621,1.74067198089024,68.2284678772995,67.4967477293931,26.2929341598928,231.561461659631,51.6434717648762,33.9364313950767
"Cre05.g238100.t1.2.v5.5",0,0,25.7383606442498,61.8405956850305,30.8146489517215,0,0,0
"Cre05.g238140.t1.2.v5.5",0,0,0,0,0.167470918215878,0,0,0
"Cre05.g238150.t1.2.v5.5",0,0.696268792356097,11.3423284194999,6.2217672487988,16.9145627398036,0,0,33.9364313950767
"Cre05.g238200.t1.2.v5.5",0,168.148913353997,107.926617345549,70.7961697552712,82.3956917622117,0,10.3286943529752,0
"Cre05.g238250.t1.2.v5.5",16.2055621876621,92.6037493833609,179.994027149449,429.396209367857,137.828565691667,159.540377127699,20.6573887059505,0
"Cre05.g238260.t1.1.v5.5",5.40185406255402,0,4.44968268764997,14.6117261146032,10.3831969293844,6.38161508510794,0,0
"Cre05.g238270.t1.1.v5.5",0,0,0,0.942692007393758,0.66988367286351,0,0,0
"Cre05.g238280.t1.1.v5.5",0,89.4705398177585,0,14.1403801109064,6.19642397398747,0,0,0
"Cre05.g238290.t1.1.v5.5",0,81.8115831018414,0.436243400749997,7.07019005545318,11.0530806022479,0,0,0
"Cre05.g238301.t1.1.v5.5",5.40185406255402,0,33.1544984569997,23.9443769878014,7.20124948328273,0,0,0
"Cre05.g238311.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g238311.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g238322.t1.1.v5.5",0,0,4.71142872809996,13.5747649064701,6.6988367286351,0,0,0
"Cre05.g238332.t1.1.v5.5",896.707774383967,1750.76787837941,619.465629064995,980.022610886551,1823.42335753447,1566.23067374506,1198.12854494513,723.97720309497
"Cre05.g238343.t1.1.v5.5",0,0,0,4.05357563179316,0.66988367286351,0,0,0
"Cre05.g238353.t1.1.v5.5",0,0,0,0.282807602218127,0,0,0,0
"Cre05.g238364.t1.1.v5.5",0,0,8.46312197454993,9.99253527837383,2.17712193680641,0,0,0
"Cre05.g238374.t1.1.v5.5",0,0,15.7047624269999,13.1034189027732,10.7181387658162,0,20.6573887059505,79.1850065885124
"Cre05.g238400.t1.1.v5.5",5.40185406255402,0,3.14095248539998,1.69684561330876,4.01930203718106,0.911659297872563,0,0
"Cre05.g238450.t1.1.v5.5",0,0,0,3.67649882883566,4.35424387361282,0.911659297872563,0,0
"Cre05.g238500.t1.1.v5.5",0,0,23.3826462801998,23.0016849804077,22.2736321227117,0.911659297872563,0,0
"Cre05.g238550.t1.1.v5.5",0,0,13.5235454232499,3.29942202587815,4.85665662826045,0,0,135.745725580307
"Cre05.g238600.t1.2.v5.5",0,0,0.0872486801499993,0,0.167470918215878,0,0,0
"Cre05.g238650.t1.1.v5.5",0,350.919471347473,0.174497360299999,2.35673001848439,11.3880224386797,211.504957106435,0,0
"Cre05.g238687.t1.1.v5.5",10.803708125108,91.5593461948268,37.0806890637497,13.5747649064701,37.3460147621407,0.911659297872563,0,0
"Cre05.g238724.t1.1.v5.5",0,0,0,0.188538401478752,0.167470918215878,0,0,0
"Cre05.g238761.t1.1.v5.5",0,0,0,0.188538401478752,2.51206377323816,0,0,0
"Cre05.g238800.t1.1.v5.5",0,1.04440318853415,31.5840222142998,61.2749804805943,23.7808703866546,0,0,11.3121437983589
"Cre05.g238850.t1.2.v5.5",0,0,3.75169324644997,10.275342880592,5.52654030112396,0,0,0
"Cre05.g238900.t1.1.v5.5",0,99.2183029107439,9.59735481649992,44.2122551467672,6.86630764685098,0.911659297872563,20.6573887059505,203.61858837046
"Cre05.g238935.t1.2.v5.5",16.2055621876621,0.348134396178049,0,0.377076802957503,6.02895305577159,0,10.3286943529752,0
"Cre05.g238950.t1.1.v5.5",5.40185406255402,0,6.36915365094995,4.05357563179316,0.167470918215878,0,0,0
"Cre05.g239000.t1.1.v5.5",10.803708125108,0,74.7721188885494,12.1607268953795,18.5892719219624,80.2260182127855,10.3286943529752,0
"Cre05.g239050.t1.2.v5.5",0,0,4.79867740824996,7.35299765767131,7.70366223793037,1.82331859574513,10.3286943529752,11.3121437983589
"Cre05.g239067.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239083.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239100.t1.1.v5.5",0,66.8418040661853,14.0470375041499,7.35299765767131,10.2157260111685,94.8125669787466,0,0
"Cre05.g239151.t1.1.v5.5",0,4.52574715031463,17.8859794307499,82.2027430447357,29.9772943606421,0,0,0
"Cre05.g239200.t1.2.v5.5",5.40185406255402,68.9306104432536,17.1879899895499,26.8667222107221,15.9097372305084,0,0,0
"Cre05.g239250.t1.2.v5.5",0,99.2183029107439,34.8994720599997,15.1773413190395,68.4956055502939,10.9399115744708,0,11.3121437983589
"Cre05.g239300.t1.1.v5.5",0,60.5753849349805,11.2550797393499,9.52118927467695,14.0675571301337,0.911659297872563,0,0
"Cre05.g239350.t1.1.v5.5",0,0,6.19465629064995,3.67649882883566,0.502412754647633,0,0,0
"Cre05.g239400.t1.1.v5.5",0,1.04440318853415,15.2685190262499,32.7114126565634,17.751917330883,0,0,0
"Cre05.g239450.t1.1.v5.5",43.2148325004322,199.481009010022,78.0003200540994,55.0532132317955,240.153296721568,342.783896000084,185.916498353554,169.682156975384
"Cre05.g239500.t1.1.v5.5",5.40185406255402,0.696268792356097,43.1880966742497,25.5469534003708,23.278457632007,0,0,0
"Cre05.g239550.t1.1.v5.5",0,0,6.97989441199995,6.03322884732005,4.68918571004457,97.5475448723642,10.3286943529752,0
"Cre05.g239600.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239650.t1.1.v5.5",0,0,2.26846568389998,6.5988440517563,0.167470918215878,0.911659297872563,92.9582491767771,0
"Cre05.g239652.t1.1.v5.5",0,0,1.74497360299999,9.04984327098007,7.87113315614624,0,0,0
"Cre05.g239700.t1.2.v5.5",0,0,0,6.5988440517563,6.53136581041922,0.911659297872563,10.3286943529752,0
"Cre05.g239750.t1.2.v5.5",0,57.0940409732,2.79195776479998,0.65988440517563,9.37837142008914,0,0,0
"Cre05.g239800.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239800.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239850.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239850.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239850.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239900.t1.1.v5.5",0,0,0,2.63953762070252,11.3880224386797,0,0,0
"Cre05.g239950.t1.1.v5.5",27.0092703127701,0,4.62418004794996,3.4879604273569,5.02412754647633,0,0,0
"Cre05.g239978.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g239978.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g240000.t1.2.v5.5",0,0.696268792356097,50.0807424060996,164.499755290211,93.9511851191073,286.261019531985,61.9721661178514,11.3121437983589
"Cre05.g240050.t1.1.v5.5",0,0,11.9530691805499,1.60257641256939,8.37354591079388,0,0,0
"Cre05.g240100.t1.1.v5.5",0,0.348134396178049,20.5906885153998,16.8741869323483,27.4652305874039,0,10.3286943529752,0
"Cre05.g240150.t1.2.v5.5",0,0,22.5974081588498,17.7226097390026,16.9145627398036,0,0,0
"Cre05.g240200.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g240200.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g240225.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g240225.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g240251.t1.1.v5.5",0,0,0,0.0942692007393758,0,0,0,0
"Cre05.g240300.t1.1.v5.5",0,0,0,3.86503723031441,5.86148213755571,0,0,0
"Cre05.g240350.t1.1.v5.5",5.40185406255402,87.0335990445122,21.9866673977998,15.2716105197789,11.2205515204638,0,0,0
"Cre05.g240400.t1.2.v5.5",0,0,3.31544984569997,2.92234522292065,5.1915984646922,0,0,0
"Cre05.g240450.t1.2.v5.5",0,0,3.31544984569997,11.4065732894645,16.0772081487242,130.367279595777,0,0
"Cre05.g240500.t1.1.v5.5",0,0,15.3557677063999,7.73007446062881,14.4024989665655,0.911659297872563,10.3286943529752,0
"Cre05.g240533.t1.2.v5.5",0,0,11.4295770996499,3.58222962809628,5.35906938290808,0,0,22.6242875967178
"Cre05.g240550.t1.2.v5.5",0,0.696268792356097,11.4295770996499,6.31603644953818,12.3928479479749,0,0,0
"Cre05.g240600.t1.1.v5.5",0,0,2.79195776479998,4.05357563179316,0.167470918215878,0,0,0
"Cre05.g240650.t1.2.v5.5",5.40185406255402,38.6429179757634,35.2484667805997,18.571032545657,14.5699698847813,0.911659297872563,0,11.3121437983589
"Cre05.g240700.t1.1.v5.5",0,0,16.6644979086499,16.6856485308695,7.87113315614624,0,0,1266.9601054162
"Cre05.g240750.t1.2.v5.5",0,0,0.0872486801499993,1.50830721183001,5.52654030112396,0,0,0
"Cre05.g240800.t1.2.v5.5",5.40185406255402,87.3817334406902,37.6041811446497,19.1366477500933,18.2543300855307,97.5475448723642,0,0
"Cre05.g240850.t1.2.v5.5",10.803708125108,90.1668086101146,28.5303184090498,8.29568966506507,70.0028438142368,171.391948000042,10.3286943529752,11.3121437983589
"Cre05.g240900.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre05.g240900.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre05.g240950.t1.1.v5.5",0,0,0,1.31976881035126,2.67953469145404,0,0,0
"Cre05.g240950.t2.1.v5.5",0,0,0,0.282807602218127,0,0,0,0
"Cre05.g241000.t1.2.v5.5",0,0.348134396178049,7.67788385319994,0.282807602218127,0.167470918215878,0,0,0
"Cre05.g241050.t1.2.v5.5",0,0,0,0.848422806654382,1.17229642751114,0,0,0
"Cre05.g241100.t1.2.v5.5",0,0,13.6107941033999,4.43065243475066,3.0144765278858,0,0,0
"Cre05.g241150.t1.1.v5.5",16.2055621876621,0.696268792356097,52.6109541304496,15.8372257242151,51.0786300558426,4.55829648936282,0,0
"Cre05.g241202.t1.1.v5.5",0,0,10.6443389782999,4.52492163549004,5.86148213755571,0,0,0
"Cre05.g241250.t1.1.v5.5",16.2055621876621,0,13.9597888239999,5.09053683992629,9.37837142008914,3.64663719149025,10.3286943529752,0
"Cre05.g241300.t1.2.v5.5",0,1.04440318853415,37.1679377438997,23.0959541811471,28.8049979331309,0,0,0
