"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre07.g326050.t1.1.v5.5",17.0079108164255,0.0852638890490443,1.37905410675768,0.0618278054727744,0.950699960276442,0.99974133790568
"Cre07.g326150.t1.1.v5.5",18.3776283605045,0.56426686854432,1.37118277311654,0.411518347230841,0.680692490741404,0.99974133790568
"Cre07.g326200.t1.2.v5.5",3.32228345435076,-0.932368692431232,1.56001448040305,-0.597666691010677,0.550062355029564,0.99974133790568
"Cre07.g326250.t1.1.v5.5",44.5851839424586,0.886064660438525,1.34250612708684,0.66000790801695,0.509248754563118,0.99974133790568
"Cre07.g326300.t1.2.v5.5",19.7160132932292,1.16916233394935,1.35525161533703,0.862690234579499,0.388307802972797,0.99974133790568
"Cre07.g326350.t1.1.v5.5",9.92121026004702,-1.32951163669913,1.5011075413649,-0.8856871343743,0.37578614304995,0.99974133790568
"Cre07.g326400.t1.2.v5.5",16.476901855253,-0.302025854194509,1.51293915243537,-0.199628553275483,0.841771094961668,0.99974133790568
"Cre07.g326450.t1.1.v5.5",38.6897653857289,0.52961394347544,1.39793374224728,0.378854825139313,0.704795672138269,0.99974133790568
"Cre07.g326500.t1.2.v5.5",7.6588192785054,-1.47308591465657,1.5010511025811,-0.98136959636055,0.326410513608083,0.99974133790568
"Cre07.g326600.t1.2.v5.5",45.7221753797518,0.48824902742446,1.36575558392136,0.357493707638813,0.720722235982079,0.99974133790568
"Cre07.g326626.t1.1.v5.5",0.120842279719392,-0.385338778084827,1.60760119521736,-0.239697991785037,0.810564391890088,0.99974133790568
"Cre07.g326650.t1.2.v5.5",4.54674928982747,-0.993828702177523,1.55230318651774,-0.640228475216216,0.522024072904218,0.99974133790568
"Cre07.g326750.t1.1.v5.5",1.78828016710135,-0.637759600414159,1.56732436692658,-0.406909771756284,0.684074258705061,0.99974133790568
"Cre07.g326800.t1.1.v5.5",29.1616225711539,0.491843979211214,1.4418934541243,0.341109794072769,0.733020928337032,0.99974133790568
"Cre07.g326900.t1.2.v5.5",22.2575056696619,2.25511268741065,1.49151953853757,1.51195651759398,0.130544924652649,0.99974133790568
"Cre07.g326950.t1.1.v5.5",2.60791824635366,0.232729526489051,1.57585412469784,0.147684689110215,0.882591615445769,0.99974133790568
"Cre07.g327000.t1.2.v5.5",17.2213622384843,-2.76634373804628,1.4683392319514,-1.88399497735265,0.0595656548608766,0.99974133790568
"Cre07.g327050.t1.2.v5.5",5.88128715905125,-0.914540528839612,1.5490256698942,-0.590397271403564,0.554924339488867,0.99974133790568
"Cre07.g327079.t1.2.v5.5",8.52545810316126,-0.0602287314006005,1.40853505676677,-0.0427598383946887,0.96589297900671,0.99974133790568
"Cre07.g327100.t1.2.v5.5",79.0245437809805,2.08482374461444,1.36383327790859,1.52865000318182,0.12635123290978,0.99974133790568
"Cre07.g327150.t1.1.v5.5",68.0392726533474,1.14660757394054,1.37387547857628,0.834578964265922,0.403954810189335,0.99974133790568
"Cre07.g327200.t1.1.v5.5",2.29039939435998,0.226289902548933,1.51673972596241,0.149194946684308,0.881399807329032,0.99974133790568
"Cre07.g327226.t1.1.v5.5",1.36776282634007,-0.294938084253552,1.59651422408717,-0.184738776394046,0.853433930453346,0.99974133790568
"Cre07.g327300.t1.1.v5.5",0.0235673001848439,-0.196336950829204,1.60725276725058,-0.12215685972348,0.902774791461962,0.99974133790568
"Cre07.g327317.t1.1.v5.5",0.703381788446328,-0.0896401521859373,1.60858486951298,-0.0557260943359968,0.955560011523783,0.99974133790568
