"","1-m","1-t","10-m","10-t","5-m","5-t","s-m","s-t"
"Cre12.g515100.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515150.t1.2.v5.5",0,0,6.88285350280588,7.41724151921976,0,0,0,0
"Cre12.g515200.t1.2.v5.5",1.02971563692018,0,49.2901121813841,52.5727558230411,74.1822558767534,0,0,0
"Cre12.g515250.t1.1.v5.5",158.576208085708,0.304492153666977,45.7376716638068,52.2467232287897,77.9864741268433,0,0,11.63906809883
"Cre12.g515301.t1.1.v5.5",0,0,3.99649558227438,2.03770371407136,0.47552728126124,5.96892687846058,0,11.63906809883
"Cre12.g515350.t1.1.v5.5",0,0,3.77446804992581,1.46714667413138,0,0,0,0
"Cre12.g515350.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515350.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515400.t1.1.v5.5",3.08914691076054,0.304492153666977,0,1.46714667413138,0.47552728126124,0,0,0
"Cre12.g515426.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515450.t1.1.v5.5",0,0,13.099624408566,38.7978787159187,14.7413457190984,0,0,0
"Cre12.g515500.t1.1.v5.5",10.2971563692018,165.948223748502,23.090863364252,83.3013278312373,82.7417469394557,18.7594844751618,60.9997416200295,0
"Cre12.g515550.t1.2.v5.5",0,1.52246076833488,28.1974966082693,18.9098904665822,9.03501834396356,0,0,0
"Cre12.g515600.t1.1.v5.5",0,0,0,1.46714667413138,0,0,10.1666236033383,2060.11505349292
"Cre12.g515600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g515650.t1.2.v5.5",1.02971563692018,0,99.4683344921624,93.4898464015941,33.2869096882868,81.0068647791078,0,0
"Cre12.g515700.t1.2.v5.5",0,0,25.0891111553892,23.8003793803535,9.03501834396356,0,0,11.63906809883
"Cre12.g515750.t1.1.v5.5",0,67.5972581140689,13.099624408566,10.0255022732311,0,8.52703839780082,914.996124300443,0
"Cre12.g515850.t1.2.v5.5",409.826823494232,396.448784074404,278.866580629812,146.144110373198,119.832874877832,846.734912901622,40.666494413353,11.63906809883
"Cre12.g515900.t1.2.v5.5",1.02971563692018,105.354285168774,23.090863364252,27.7942786599334,28.5316368756744,73.3325302210871,10.1666236033383,0
"Cre12.g515901.t1.2.v5.5",1.02971563692018,3.34941369033675,0,14.8344830384395,0,1.70540767956016,0,0
"Cre12.g515950.t1.2.v5.5",0,0,0,2.85278519969991,0,0,0,0
"Cre12.g516000.t1.1.v5.5",0,0,0,3.66786668532845,0,1.70540767956016,10.1666236033383,0
"Cre12.g516050.t1.2.v5.5",1.02971563692018,76.7320227240782,26.4212763494806,6.03160299365123,8.08396378144108,0.852703839780082,0,0
"Cre12.g516100.t1.2.v5.5",83.4069665905346,0,126.33366590634,146.307126670324,218.74254938017,86.9757916575684,0,0
"Cre12.g516150.t1.2.v5.5",0,304.796645820644,13.9877345379603,29.7504742254419,36.6156006571155,0,1596.15990572411,11.63906809883
"Cre12.g516200.t1.2.v5.5",1667.10961617377,1891.20076642559,2008.23903009288,2999.90740785586,1230.66460390409,376.042393343016,2084.15783868434,7774.89749001846
"Cre12.g516250.t1.2.v5.5",0,0,0,0.570557039939981,0,0,0,0
"Cre12.g516300.t1.1.v5.5",0,0.304492153666977,2.66433038818292,17.0352030496366,14.7413457190984,0,0,0
"Cre12.g516333.t1.2.v5.5",4.11886254768072,0.913476461000931,32.4160197228922,18.4208415752051,0,0.852703839780082,0,0
"Cre12.g516350.t1.2.v5.5",0,0,21.9807257025091,11.4111407987996,36.1400733758542,180.773214033377,20.3332472066765,0
"Cre12.g516400.t1.2.v5.5",0,90.1296774854252,9.5471838909888,8.15081485628545,15.6924002816209,0,0,0
"Cre12.g516400.t2.1.v5.5",0,0,0,0.652065188502836,0,0,0,0
"Cre12.g516450.t1.2.v5.5",455.13431151872,14.0066390686809,79.4858565807905,60.8865869764523,150.266620878552,98.0609415747095,0,0
"Cre12.g516500.t1.1.v5.5",430.421136232635,115.707018393451,50.1782223107784,48.0898076520841,18.5455639691884,194.416475469859,10.1666236033383,0
"Cre12.g516550.t1.2.v5.5",3.08914691076054,0,15.0978721997032,16.9536949010737,10.9371274690085,102.32446077361,10.1666236033383,0
"Cre12.g516600.t1.1.v5.5",0,0.304492153666977,20.8705880407662,22.9037897461621,6.65738193765736,0,0,11.63906809883
"Cre12.g516650.t1.1.v5.5",1.02971563692018,0,21.0926155731148,12.0632059873025,31.8603278445031,0,1575.82665851743,0
"Cre12.g516700.t1.2.v5.5",1.02971563692018,0,0,2.6897689025742,36.1400733758542,92.944718536029,0,0
"Cre12.g516717.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516717.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516750.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516750.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516800.t1.1.v5.5",0,0,13.9877345379603,10.107010421794,0,0,0,0
"Cre12.g516851.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g516900.t1.1.v5.5",0,0,0,7.09120892496834,0,0,10.1666236033383,0
"Cre12.g516950.t1.2.v5.5",0,0,46.6257817932011,28.8538845912505,8.55949106270232,50.3095265470249,0,11.63906809883
"Cre12.g517000.t1.1.v5.5",0,70.9466718044056,15.9859823290975,8.15081485628545,0,80.1541609393277,0,0
"Cre12.g517050.t1.2.v5.5",0,0,5.10663324401727,3.09730964538847,24.7274186255845,0,0,0
"Cre12.g517100.t1.1.v5.5",0,0,0,2.36373630832278,9.5105456252248,0,0,0
"Cre12.g517150.t1.1.v5.5",1213.00502029197,63.9433522700652,126.111638373992,133.510347345956,1039.97816411833,185.036733232278,0,0
"Cre12.g517200.t1.2.v5.5",0,0,5.772715841063,0.163016297125709,0,0,0,0
"Cre12.g517250.t1.1.v5.5",0,0,5.10663324401727,7.58025781634547,9.98607290648604,0,0,0
"Cre12.g517300.t1.1.v5.5",0,0.913476461000931,20.4265329760691,38.4718461216673,14.7413457190984,1.70540767956016,691.330405027001,0
"Cre12.g517350.t1.2.v5.5",0,76.4275305704112,43.9614514050182,73.8463825979462,65.6227648140511,0,0,0
"Cre12.g517400.t1.2.v5.5",154.457345538027,23.1414036786902,175.845805620073,220.968590753899,190.210912504496,0,10.1666236033383,0
"Cre12.g517451.t1.1.v5.5",0,0.304492153666977,41.5191485491839,44.4219409667557,93.6788744084643,0,0,0
"Cre12.g517500.t1.1.v5.5",0,0,61.0575713958586,92.3487323217141,39.4687643446829,89.5339031769086,630.330663406972,0
"Cre12.g517550.t1.1.v5.5",0,0,13.9877345379603,7.66176596490832,0,0,0,0
"Cre12.g517600.t1.2.v5.5",0,0.304492153666977,10.2132664880345,23.4743467861021,13.3147638753147,126.200168287452,0,0
"Cre12.g517650.t1.1.v5.5",0,103.222840093105,24.645056090692,58.4413425195667,16.6434548441434,121.936649088552,0,0
"Cre12.g517681.t1.2.v5.5",1.02971563692018,0,0,0,0,0,0,0
"Cre12.g517700.t1.2.v5.5",0,0,0.444055064697154,10.6775674617339,14.7413457190984,0,0,0
"Cre12.g517750.t1.1.v5.5",0,0,15.763954796749,7.49874966778261,10.4616001877473,0,0,0
"Cre12.g517800.t1.2.v5.5",0,0.608984307333954,12.2115142791717,9.86248597610539,7.1329092189186,0,0,197.86415768011
"Cre12.g517850.t1.1.v5.5",0,0,4.21852311462296,4.07540742814272,0,0,0,0
"Cre12.g517900.t1.1.v5.5",0,0,55.7289106194928,84.1979174654287,22.8253095005395,116.820426049871,10.1666236033383,0
"Cre12.g517925.t1.1.v5.5",0,0,0,1.14111407987996,0,0,0,0
"Cre12.g517950.t1.1.v5.5",0,0.304492153666977,7.54893609985161,7.74327411347118,19.9721458129721,117.673129889651,0,46.5562723953201
"Cre12.g517976.t1.1.v5.5",0,0,0,0.326032594251418,0,0,0,0
"Cre12.g518000.t1.1.v5.5",0,0,0,1.95619556550851,0,0,0,0
"Cre12.g518000.t2.1.v5.5",0,0,0,6.4391437364655,0,0,0,0
"Cre12.g518002.t1.1.v5.5",0,0,0,0.73357333706569,0,0,0,0
"Cre12.g518050.t1.2.v5.5",1.02971563692018,0,5.55068830871442,41.5691557670558,62.7696011264837,0,0,0
"Cre12.g518100.t1.1.v5.5",0,0,6.88285350280588,57.0557039939981,37.566655219638,95.5028300553692,0,0
"Cre12.g518107.t1.2.v5.5",10.2971563692018,78.5589756460801,45.0715890667611,46.7041691265156,24.7274186255845,55.4257495857053,10.1666236033383,3270.57813577124
"Cre12.g518150.t1.1.v5.5",0,0.304492153666977,27.3093864788749,10.3515348674825,0.47552728126124,116.820426049871,0,0
"Cre12.g518200.t1.1.v5.5",0,0,41.5191485491839,171.33012827912,25.2029459068457,233.640852099743,0,11.63906809883
"Cre12.g518300.t1.2.v5.5",1.02971563692018,80.6904207217489,0,26.0010993915506,25.678473188107,0,10.1666236033383,0
"Cre12.g518350.t1.1.v5.5",14.4160189168825,0,12.6555693438689,14.1824178499367,17.1189821254046,85.2703839780082,0,0
"Cre12.g518400.t1.2.v5.5",0,0,0,1.7931792683828,0,0,0,0
"Cre12.g518450.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g518500.t1.1.v5.5",0,0,0,0.652065188502836,0,0,0,0
"Cre12.g518550.t1.1.v5.5",3.08914691076054,2.43593722933582,0.222027532348577,19.5619556550851,26.6295277506294,0,10.1666236033383,69.8344085929802
"Cre12.g518650.t1.2.v5.5",111.209288787379,0,59.28135113707,65.6140595930979,117.455238471526,14.4959652762614,0,3980.56128979987
"Cre12.g518700.t1.1.v5.5",0,0,0,0.489048891377127,0,0,0,0
"Cre12.g518750.t1.1.v5.5",0,0,0,0.244524445688563,0,0,0,0
"Cre12.g518772.t1.2.v5.5",0,0,5.772715841063,4.31993187383129,0,0,0,0
"Cre12.g518800.t1.2.v5.5",0,0,0,0.815081485628545,0,0,0,0
"Cre12.g518800.t2.1.v5.5",0,0,0,0.0815081485628545,0,0,0,0
"Cre12.g518851.t1.1.v5.5",0,0.304492153666977,1.11013766174288,3.99389927957987,0,0,0,0
"Cre12.g518900.t1.2.v5.5",0,0,6.6608259704573,3.91239113101702,10.9371274690085,0,0,0
"Cre12.g518950.t1.2.v5.5",1.02971563692018,57.5490170430586,77.4876087896533,32.0327023852018,29.4826914381969,0,0,11.63906809883
"Cre12.g519000.t1.1.v5.5",0,0,6.6608259704573,6.4391437364655,10.9371274690085,255.811151934025,0,0
"Cre12.g519050.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519050.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519100.t1.2.v5.5",149.308767353426,67.2927659604019,150.978721997032,81.7526730085431,98.9096745023379,2.55811151934025,0,0
"Cre12.g519150.t1.2.v5.5",2.05943127384036,76.7320227240782,68.1624524310131,92.3487323217141,62.7696011264837,0,10.1666236033383,0
"Cre12.g519180.t1.1.v5.5",0,34.4076133643684,28.4195241406178,51.7576743374126,70.3780376266635,244.726002016884,0,0
"Cre12.g519180.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519180.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519180.t4.1.v5.5",0,0,0,0.244524445688563,0,0,0,0
"Cre12.g519300.t1.2.v5.5",209.032274294797,46.2828073573805,9.32515635864023,12.0632059873025,157.39953009747,0,0,0
"Cre12.g519350.t1.2.v5.5",886.585163388275,118.142955622787,319.941674114299,173.286323844629,236.337058786836,243.873298177104,0,0
"Cre12.g519401.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g519450.t1.1.v5.5",58.6937913044503,0,42.8513137432753,38.9608950130444,4.7552728126124,0,0,0
"Cre12.g519500.t1.2.v5.5",137.981895347304,0.304492153666977,14.2097620703089,33.1738164650818,84.6438560645007,85.2703839780082,0,0
"Cre12.g519550.t1.1.v5.5",1.02971563692018,0.304492153666977,8.6590737615945,7.17271707353119,0,0,0,0
"Cre12.g519600.t1.1.v5.5",0,0,0,0.0815081485628545,0,0,0,0
"Cre12.g519651.t1.1.v5.5",0,0,7.10488103515446,0.978097782754254,0,0,0,0
"Cre12.g519700.t1.1.v5.5",0,0,0,8.96589634191399,0,0,40.666494413353,58.1953404941501
"Cre12.g519750.t1.1.v5.5",0,0,0,3.17881779395133,32.3358551257643,0,0,0
"Cre12.g519850.t1.2.v5.5",0,0,18.4282851849319,5.46104595371125,24.2518913443232,0.852703839780082,0,0
"Cre12.g519900.t1.2.v5.5",2.05943127384036,102.918347939438,74.8232784014704,141.498145905115,65.6227648140511,0.852703839780082,0,0
"Cre12.g519950.t1.1.v5.5",388.202795118908,70.0331953434047,45.2936165991097,60.9680951250152,105.091529158734,27.2865228729626,0,372.450179162561
"Cre12.g520000.t1.1.v5.5",1.02971563692018,1.52246076833488,12.8775968762175,11.8186815416139,31.3848005632418,2.55811151934025,10.1666236033383,11.63906809883
"Cre12.g520050.t1.2.v5.5",0,101.70037932477,21.0926155731148,27.6312623628077,10.9371274690085,0,0,0
"Cre12.g520072.t1.2.v5.5",0,0,0,0.73357333706569,0,0.852703839780082,0,0
"Cre12.g520100.t1.1.v5.5",25.7428909230045,0.304492153666977,0.222027532348577,7.00970077640549,0,0,0,34.9172042964901
"Cre12.g520150.t1.1.v5.5",0,43.5423779743777,24.645056090692,19.5619556550851,16.1679275628822,0,0,0
"Cre12.g520173.t1.2.v5.5",0,0,16.8740924584918,11.9816978387396,10.4616001877473,0,0,0
"Cre12.g520200.t1.1.v5.5",0,0,29.3076342700121,25.3490342030477,27.5805823131519,0.852703839780082,0,0
"Cre12.g520250.t1.2.v5.5",383.054216934307,26.490817369027,67.0523147692702,41.2431231728044,18.5455639691884,99.7663492542696,10.1666236033383,0
"Cre12.g520300.t1.2.v5.5",171.96251136567,222.279272176893,83.926407227762,68.4668447927978,50.8814190949527,136.432614364813,0,0
"Cre12.g520350.t1.2.v5.5",0,69.4242110360707,35.3023776434237,33.4183409107703,17.5945094066659,0,0,11.63906809883
"Cre12.g520400.t1.2.v5.5",304.795828528373,101.395887171103,11.7674592144746,18.1763171295166,11.888182031531,98.0609415747095,0,0
"Cre12.g520450.t1.1.v5.5",206.972843020956,0,10.2132664880345,7.3357333706569,11.4126547502698,0,0,0
"Cre12.g520450.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g520500.t1.1.v5.5",12087.831861806,6323.08406304844,14326.3265247919,11619.8016591205,11043.645580011,23144.9403231508,58691.9180620717,32321.692110451
"Cre12.g520550.t1.2.v5.5",0,0,55.9509381518414,38.8793868644816,9.03501834396356,157.750210359315,1880.82536661758,0
"Cre12.g520600.t1.2.v5.5",168.87336445491,207.359156647211,139.655317847255,163.423837868523,199.24593084846,137.285318204593,30.4998708100148,0
"Cre12.g520650.t1.2.v5.5",1.02971563692018,84.0398344120856,84.3704622924592,60.2345217879495,130.770002346841,34.1081535912033,0,46.5562723953201
"Cre12.g520700.t1.2.v5.5",0,0,0,0.815081485628545,0,0,0,0
"Cre12.g520750.t1.1.v5.5",1.02971563692018,118.142955622787,44.1834789373668,97.8912864239882,16.6434548441434,129.610983646572,10.1666236033383,46.5562723953201
"Cre12.g520800.t1.2.v5.5",115.32815133506,110.530651781113,26.4212763494806,20.5400534378393,3.32869096882868,0.852703839780082,0,0
"Cre12.g520850.t1.2.v5.5",0,0,14.2097620703089,13.6933689585596,11.888182031531,0,0,0
"Cre12.g520900.t1.2.v5.5",7.20800945844126,0,0,2.28222815975993,0,0,0,0
"Cre12.g520950.t1.1.v5.5",0,92.261122561094,61.0575713958586,40.917090578553,56.5877464700876,184.184029392498,1809.65900139421,11.63906809883
"Cre12.g521000.t1.1.v5.5",3.08914691076054,0.304492153666977,68.6065074957102,92.5117486188398,134.09869331567,127.052872127232,10.1666236033383,23.2781361976601
"Cre12.g521050.t1.2.v5.5",0,85.2578030267535,10.6573215527317,13.7748771071224,14.2658184378372,0,0,0
"Cre12.g521100.t1.1.v5.5",0,0,17.7622025878861,3.09730964538847,11.888182031531,0,0,0
"Cre12.g521150.t1.2.v5.5",4.11886254768072,1.52246076833488,55.2848555547956,41.0801068756787,86.0704379082844,2.55811151934025,10.1666236033383,0
"Cre12.g521200.t1.2.v5.5",0,54.5040955063889,8.6590737615945,17.6057600895766,24.7274186255845,0,10.1666236033383,0
"Cre12.g521250.t1.2.v5.5",1.02971563692018,0,13.9877345379603,16.5461541582595,0,0.852703839780082,0,0
"Cre12.g521300.t1.2.v5.5",146.219620442666,140.675374994143,109.2375459155,114.518948730811,478.855972230069,150.928579641075,0,0
"Cre12.g521336.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre12.g521350.t1.2.v5.5",1.02971563692018,86.4757716414214,74.6012508691218,119.735470238833,58.0143283138713,142.401541243274,20.3332472066765,23.2781361976601
"Cre12.g521400.t1.2.v5.5",2.05943127384036,86.4757716414214,0,33.4183409107703,35.664546094593,0.852703839780082,0,0
"Cre12.g521450.t1.1.v5.5",0,0,49.5121397137326,35.6190609219674,7.60843650017984,0,0,0
"Cre12.g521500.t1.1.v5.5",12.3565876430422,0,10.2132664880345,18.4208415752051,28.5316368756744,0,0,23.2781361976601
"Cre12.g521550.t1.1.v5.5",6.17829382152108,0,5.10663324401727,12.307730432991,0.47552728126124,0,0,23.2781361976601
"Cre12.g521600.t1.1.v5.5",0,0,15.0978721997032,74.0093988950719,41.3708734697279,0,0,0
"Cre12.g521650.t1.2.v5.5",169.90308009183,1.82695292200186,26.8653314141778,11.8186815416139,11.888182031531,113.409610690751,10.1666236033383,0
"Cre12.g521700.t1.2.v5.5",7.20800945844126,0.304492153666977,19.9824779113719,15.7310726726309,37.0911279383767,0.852703839780082,0,0
"Cre12.g521750.t1.2.v5.5",9.26744073228162,0,30.6397994641036,3.42334223963989,7.60843650017984,0,0,0
"Cre12.g521800.t1.2.v5.5",1.02971563692018,77.0365148777452,2.8863579205315,1.46714667413138,0.95105456252248,0.852703839780082,0,0
"Cre12.g521851.t1.1.v5.5",0,0,24.2010010259949,8.15081485628545,148.840039034768,0,0,0
"Cre12.g521900.t1.1.v5.5",0,0,0,2.03770371407136,0,0,0,0
"Cre12.g521950.t1.1.v5.5",0,0,0.222027532348577,4.64596446808271,16.6434548441434,0,0,46.5562723953201
"Cre12.g522000.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522000.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522050.t1.2.v5.5",0,102.918347939438,18.2062576525833,21.9256919634079,13.790291156576,0.852703839780082,0,0
"Cre12.g522100.t1.1.v5.5",0,0,14.2097620703089,2.44524445688563,0,0,0,0
"Cre12.g522150.t1.1.v5.5",2.05943127384036,87.9982324097563,24.645056090692,38.1458135274159,47.0772008448628,0,0,0
"Cre12.g522200.t1.2.v5.5",2.05943127384036,70.6421796507387,4.44055064697154,21.1106104777793,79.8885832518883,0.852703839780082,0,0
"Cre12.g522250.t1.2.v5.5",243.012890313162,79.167959953414,70.3827277544988,110.525049451231,13.790291156576,117.673129889651,0,11.63906809883
"Cre12.g522300.t1.1.v5.5",8.23772509536144,0,16.4300373937947,22.2517245576593,0,0,0,11.63906809883
"Cre12.g522350.t1.2.v5.5",0,69.7287031897377,68.6065074957102,117.453242079073,48.5037826886465,0,20.3332472066765,0
"Cre12.g522400.t1.1.v5.5",213.151136842477,244.507199394582,21.0926155731148,57.3002284396867,46.1261462823403,116.820426049871,0,34.9172042964901
"Cre12.g522450.t1.2.v5.5",224.478008848599,184.522245122188,78.5977464513962,203.851879555699,115.07760206522,145.812356602394,1718.15938896416,23.2781361976601
"Cre12.g522500.t1.1.v5.5",0,0.913476461000931,32.6380472552408,11.3296326502368,5.70632737513488,3.41081535912033,10.1666236033383,0
"Cre12.g522550.t1.2.v5.5",2.05943127384036,143.111312223479,54.6187729577499,117.453242079073,86.5459651895457,2.55811151934025,0,0
"Cre12.g522600.t1.2.v5.5",179.170520824111,52.37265043072,341.478344752111,205.237518081268,279.610041381609,108.29338765207,1362.32756284733,116.3906809883
"Cre12.g522626.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g522650.t1.1.v5.5",1.02971563692018,0.304492153666977,58.3932410076757,26.0010993915506,62.7696011264837,52.014934226585,0,116.3906809883
"Cre12.g522700.t1.2.v5.5",1.02971563692018,2.13144507566884,75.2673334661675,84.4424419111172,109.371274690085,8.52703839780082,1209.82820879725,11.63906809883
"Cre12.g522750.t1.1.v5.5",1.02971563692018,6.69882738067349,11.3234041497774,23.8818875289164,15.6924002816209,0.852703839780082,0,0
"Cre12.g522800.t1.2.v5.5",1.02971563692018,0.304492153666977,26.4212763494806,37.1677157446616,45.650619001079,0.852703839780082,0,11.63906809883
"Cre12.g522850.t1.2.v5.5",0,0.608984307333954,4.66257817932011,2.20072001119707,1.42658184378372,81.8595686188879,10.1666236033383,0
"Cre12.g522900.t1.2.v5.5",0,0,12.6555693438689,1.22262222844282,0,0,0,0
"Cre12.g522950.t1.2.v5.5",217.269999390158,293.834928288633,154.975217579307,57.7892773310638,0.95105456252248,125.347464447672,0,11.63906809883
"Cre12.g523000.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523026.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523050.t1.1.v5.5",2.05943127384036,0.913476461000931,49.9561947784298,106.531150171651,38.0421825008992,0,10.1666236033383,0
"Cre12.g523100.t1.1.v5.5",0,184.217752968521,49.0680846490355,15.4865482269424,18.0700366879271,76.7433455802074,0,0
"Cre12.g523150.t1.2.v5.5",154.457345538027,39.27948782304,89.2550680041279,35.293028327716,75.6088377205371,0,0,0
"Cre12.g523200.t1.1.v5.5",0,0.913476461000931,91.6973708599622,49.2309217319641,30.9092732819806,108.29338765207,10.1666236033383,0
"Cre12.g523250.t1.1.v5.5",0,0,0,2.6897689025742,0,0,0,0
"Cre12.g523276.t1.1.v5.5",0,0,0,0.0815081485628545,0.47552728126124,5.11622303868049,0,93.1125447906402
"Cre12.g523300.t1.2.v5.5",0,431.465381746106,142.541675767786,76.4546433519575,141.231602534588,118.525833729431,0,0
"Cre12.g523320.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523320.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523340.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523340.t2.1.v5.5",0,0,0,1.22262222844282,0,0,0,0
"Cre12.g523400.t1.1.v5.5",0,0,0,0.896589634191399,0,0.852703839780082,0,0
"Cre12.g523500.t1.2.v5.5",0,0,13.7657070056118,27.8757868084962,4.27974553135116,0,0,0
"Cre12.g523550.t1.1.v5.5",0,0,24.4230285583435,7.74327411347118,17.5945094066659,0,0,0
"Cre12.g523600.t1.1.v5.5",4.11886254768072,0.304492153666977,22.6468082995548,8.88438819335114,8.08396378144108,0,0,0
"Cre12.g523650.t1.2.v5.5",0,0,0,0.73357333706569,8.08396378144108,0,0,0
"Cre12.g523700.t1.2.v5.5",0,0,5.32866077636584,12.0632059873025,53.7345827825201,97.2082377349294,0,0
"Cre12.g523750.t1.1.v5.5",0,2.43593722933582,0,3.66786668532845,0,0.852703839780082,50.8331180166913,0
"Cre12.g523800.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523816.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g523832.t1.1.v5.5",0,0,0,2.52675260544849,8.08396378144108,28.9919305525228,0,0
"Cre12.g523850.t1.2.v5.5",391.291942029668,463.437057881139,388.770209142358,288.457337763942,354.267824539624,184.184029392498,10.1666236033383,23.2781361976601
"Cre12.g523900.t1.1.v5.5",0,0,0,1.95619556550851,0,0.852703839780082,0,0
"Cre12.g523950.t1.2.v5.5",180.200236461031,0,83.926407227762,87.0507026651286,45.650619001079,122.789352928332,10.1666236033383,0
"Cre12.g524000.t1.2.v5.5",1.02971563692018,0.304492153666977,0,2.93429334826276,7.60843650017984,0,0,0
"Cre12.g524050.t1.1.v5.5",1.02971563692018,102.309363632104,53.0645802313099,54.9364921313639,32.8113824070256,0,20.3332472066765,0
"Cre12.g524100.t1.2.v5.5",0,9.13476461000931,19.7604503790233,14.1824178499367,19.4966185317108,43.4878958287842,10.1666236033383,0
"Cre12.g524150.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524150.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre12.g524200.t1.2.v5.5",1.02971563692018,0,69.7166451574531,155.762071903615,6.18185465639612,0,0,0
"Cre12.g524250.t1.2.v5.5",23.6834596491641,9.43925676367629,12.2115142791717,22.414740854785,11.888182031531,0,10.1666236033383,58.1953404941501
"Cre12.g524300.t1.2.v5.5",1.02971563692018,0,38.8548181610009,25.2675260544849,28.5316368756744,151.781283480855,0,0
"Cre12.g524350.t1.1.v5.5",0,0,6.6608259704573,17.1982193467623,0,0,30.4998708100148,0
